2	introduction
2	invested
2	invited
2	iowa
2	irmaremote
2	j.
2	jack
2	jan
2	jets
2	job
2	jointly
2	jones
2	juan
2	kampala
2	kapchorwa
2	kcbt
2	kenyan
2	kept
2	kg
2	kleinwort
2	kms
2	known
2	knutson
2	kong-based
2	kotc
2	la
2	laboratory
2	labour
2	lacina
2	language
2	latin
2	launch
2	launching
2	leahy
2	leases
2	lebanon
2	legal
2	leisure
2	licensed
2	life
2	lincan
2	linked
2	locations
2	louisiana
2	lp
2	lunch
2	lusinchi
2	m
2	m.a
2	machinery
2	mainframe
2	maintaining
2	makers
2	malay
2	malhotra
2	man
2	mandated
2	manhattan
2	manufacture
2	manufacturer
2	marathon
2	marketplace
2	maryland
2	match
2	material
2	maxtec
2	mccaughey
2	mcguinness's
2	medium-sized
2	membership
2	mention
2	merge
2	merged
2	metals
2	metalworking
2	microsystems
2	midland
2	midnight
2	militarily
2	million
2	millipore
2	mini-supercomputers
2	minority
2	misconduct
2	missing
2	miyazawa
2	mobil
2	mobile
2	moderate
2	modernisation
2	modification
2	monitor
2	monoclate
2	monsod
2	moody's
2	mortgage-backed
2	moss
2	mostly
2	movement
2	moves
2	moving
2	mozilo
2	muhammud
2	n.j.
2	n/a
2	nacional
2	nasdaq
2	nationwide
2	nbc
2	nearest
2	negotiating
2	nervous
2	neste
2	neutral
2	newly
2	newly-formed
2	nib
2	nicol
2	nif
2	night
2	nikolai
2	nikonov
2	nil
2	noboru
2	nominees
2	non-interest
2	non-recurring
2	non-voting
2	norge
2	norske
2	nothing
2	notification
2	notified
2	nra
2	nspa
2	nui
2	objective
2	obligations
2	obvious
2	occurred
2	offers
2	ofthe
2	oilfield
2	oilfields
2	oils
2	old
2	oljeselskap
2	one-minute
2	ongoing
2	opening
2	operated
2	operator
2	oppose
2	opposed
2	opposition
2	orbanco
2	organisation
2	oseberg
2	ourselves
2	outcome
2	outlined
2	overdone
2	overnight
2	owner
2	p
2	p.t
2	pac
2	package
2	partial
2	participate
2	participation
2	patent
2	paulson
2	paying
2	pcs
2	peabody
2	peat
2	penn
2	pentagon
2	per-share
2	percent
2	perez
2	perform
2	permit
2	perry
2	persian
2	person
2	peso
2	pesos
2	peter
2	pfennigs
2	pfister
2	phase
2	phelps
2	philippine
2	pirie
2	pms
2	pneumo
2	pointed
2	politburo
2	politicians
2	popular
2	population
2	portal
2	portfolio
2	portion
2	portland
2	possibly
2	postings
2	postponed
2	pounds
2	powdered
2	praecipuum
2	predict
2	preliminary
2	premium
2	prepainting
2	presence
2	presentation
2	prevailing
2	principle
2	printers
2	proceed
2	processes
2	procurement
2	produced
2	producing
2	productivity
2	progress
2	projecting
2	projections
2	projects
2	prolonged
2	promptly
2	propane
2	proportion
2	prospects
2	protect
2	protocol
2	proved
2	provided
2	provides
2	provisional
2	provisions
2	provocative
2	proxy
2	pull
2	pumped
2	purchasers
2	purchasing
2	pursued
2	pyne
2	qatar
2	questions
2	quist
2	rabuka
2	race
2	radioactive
2	raffles
2	raid
2	rakhsh
2	ram-100
2	ranging
2	rashadat
2	ratios
2	ravenna
2	readiness
2	ready
2	realtors
2	reason
2	reasons
2	recognition
2	recommending
2	reconsider
2	reconstruct
2	records
2	recover
2	reducing
2	refinance
2	refining
2	reflected
2	reflecting
2	refrain
2	refused
2	regret
2	regulate
2	regulators
2	related
2	relationship
2	reliacare
2	remind
2	remote
2	repaying
2	replacement
2	replaces
2	reply
2	reportedly
2	reporting
2	represented
2	repurchases
2	require
2	requires
2	researchers
2	reshadat
2	resign
2	resistance
2	resorts
2	resource
2	respective
2	restore
2	restoring
2	restricted
2	restructure
2	retaliate
2	retire
2	retired
2	retirees
2	revaluation
2	revision
2	revolver
2	rexon
2	reynolds
2	rib
2	rice
2	riots
2	risen
2	role
2	ronnskar
2	rosenberg
2	roughly
2	round
2	rout
2	roy
2	royalties
2	rueckert
2	rumors
2	rush
2	safeguard
2	safely
2	san
2	sanchez
2	save
2	scale
2	scandal
2	schillings
2	schuler
2	scientists
2	scott
2	season
2	secondary
2	sectors
2	secure
2	secured
2	seeq
2	segment
2	segments
2	sek
2	selected
2	semiconductors
2	sendi
2	sense
2	sent
2	sentiment
2	separately
2	seperate
2	served
2	settle
2	settles
2	severe
2	shabwa
2	shells
2	shipped
2	shortage
2	shortly
2	shown
2	shrimp
2	shrinking
2	shut
2	signal
2	silver
2	simulator
2	singapore
2	slaughter
2	slower
2	sluggish
2	solita
2	solution
2	solve
2	somehow
2	southeast
2	soybean
2	spain
2	spanish
2	sparked
2	sparks
2	speculation
2	spokesperson
2	sport
2	sr
2	standby
2	stated
2	statements
2	statistical
2	stats
2	status
2	steady
2	stored
2	strait
2	strength
2	strengthened
2	studios
2	submitted
2	subsystem
2	succeed
2	succeeds
2	successful
2	suggesting
2	super
2	supermarkets
2	supervisory
2	suppliers
2	supported
2	surcharges
2	surveillance
2	swam
2	swamp
2	swap
2	swearing
2	sweet
2	sweetener
2	syndicated
2	tabulation
2	taco
2	takeover
2	talked
2	tandon
2	tape
2	targeted
2	tass
2	team
2	technoexport
2	telefonica
2	temporary
2	ten
2	tennant
2	terminated
2	territory
2	texaco
2	thai
2	then-current
2	thereafter
2	thermascan
2	though
2	thousand
2	threat
2	threaten
2	threatening
2	thus
2	ticker
2	tit-for-tat
2	today's
2	together
2	tools
2	tops
2	torrenzano
2	tour
2	towards
2	toyota
2	trafalgar
2	trail
2	transition
2	transmission
2	treat
2	trend
2	trial
2	tripled
2	truck
2	trw
2	turmoil
2	turn
2	turned
2	turnover
2	twin
2	two-year
2	txp
2	type
2	ullman
2	uncertainty
2	unchanged
2	underground
2	understanding
2	university
2	unresolved
2	unsuitable
2	unusual
2	unveiling
2	upper
2	urged
2	usage
2	uss
2	usually
2	vancouver
2	verdal
2	verft
2	vice-chairman
2	viewed
2	violence
2	virtue
2	viva
2	vlx
2	voiced
2	volcker
2	volkskas
2	volkswagen
2	volumes
2	vowed
2	vowg.f
2	vying
2	wanted
2	warehouse
2	warning
2	wave
2	weakness
2	weekly
2	well-head
2	went
2	westin
2	wet
2	whirlpool
2	whitwam
2	wholly-owned
2	widened
2	wilfried
2	wilhelm
2	wine
2	wisconsin
2	withholding
2	witzel
2	wo
2	woolowrth
2	worried
2	worry
2	worst
2	wredberg
2	write
2	x.100
2	yasuhiro
2	year-end
2	you
2	yugo
2	zaire
2	zinn
2	zurich
1	'ali
1	..
1	100's
1	100,100,100.
1	100,100-dlr
1	100,100-tonne
1	100-bit
1	100-gigabyte
1	100-hotel
1	100-hour
1	100-kb
1	100-kilobit
1	100-minute
1	100-mln
1	100-month
1	100-months
1	100-ship
1	100.100-100.100
1	100.100-billion-dlr
1	100.if
1	100d
1	100k
1	100oo
1	100th
1	[
1	a-100
1	a.r
1	aa
1	aa-minus
1	aapl.o
1	abandoned
1	abandoning
1	abatement
1	abdul
1	abidjan
1	abruptly
1	absolute
1	absurd
1	ac
1	acceleration
1	accepting
1	accessories
1	accident
1	accommodates
1	accptances
1	accumulated
1	accured
1	accused
1	acid
1	acknowledge
1	acquainting
1	acquisiton
1	acqusition
1	acres
1	acrimonious
1	across
1	acting
1	activase
1	activator
1	activity
1	acute
1	ad-pac
1	adapt
1	additions
1	addressing
1	adds
1	adequate
1	adequately
1	adh
1	adjacent
1	adm.
1	administrative
1	adnan
1	adoption
1	adopts
1	advantage
1	adventure
1	adventurism
1	adventurist
1	adverse
1	advise
1	advised
1	adviser
1	advisor
1	advisory
1	advocating
1	af
1	afford
1	affordable
1	aftertax
1	agenda
1	agents
1	aggravate
1	aggressively
1	agree
1	agression
1	aids
1	ailing
1	aires
1	airsignal
1	al-anbaa
1	al-bader
1	al-juaimah
1	alarm
1	alcohol
1	aldo
1	alex
1	alice
1	alif
1	alive
1	allies
1	allocation
1	allocations
1	allowance
1	alnt
1	alnt.o
1	already-fragile
1	alsacienne
1	alter
1	alterations
1	altered
1	amendment
1	american-owned
1	american-registered
1	ami
1	amicable
1	amid
1	amidst
1	aml
1	amounting
1	ampex
1	amphenol
1	ample
1	amrel
1	amvo.ol
1	ana
1	analog
1	analytical
1	angelo
1	angered
1	animal
1	anmessages
1	annouced
1	announcements
1	announces
1	announcing
1	annually
1	annum
1	answer
1	anthonie
1	anti-alchohol
1	anti-inflation
1	antihemophilic
1	antonio
1	anxiety
1	anxious
1	anzali
1	appeal
1	appeals
1	appearance
1	appears
1	applicable
1	applications
1	apply
1	appointment
1	appraisal
1	appraoch
1	appreciation
1	approach
1	appropriate
1	approve
1	approving
1	aquino
1	arap
1	architects
1	arising
1	ariz.
1	army
1	array
1	arrays
1	arrival
1	artery
1	article
1	arturo
1	asea.st
1	asher
1	aside
1	asking
1	assessed
1	assessment
1	asset
1	assistant
1	associate
1	assume
1	assurance
1	assurances
1	ast
1	astride
1	athletic
1	atlanta
1	atlantic
1	att's
1	attached
1	attaching
1	attacksf
1	attempt
1	attempts
1	attending
1	attitude
1	attorney
1	attract
1	attributed
1	augmented
1	austerity
1	australian
1	autahorized
1	authorised
1	authorization
1	automatic
1	autosync
1	availabe
1	averting
1	avoided
1	away
1	awful
1	axelgard
1	b-100
1	backer
1	backfat
1	badly
1	bag
1	baghdad
1	bakeries
1	balances
1	ball
1	ballot
1	baltek
1	bancorporation
1	bancshares
1	bank/levelland
1	bankamerica
1	bankrupcty
1	bargained
1	barges
1	barings
1	barons
1	barry
1	bath
1	battery
1	battle
1	bauxite
1	bay
1	bbc
1	bbcz.z
1	beacons
1	bearish
1	beauty
1	bechtel
1	bechtel-control
1	becomes
1	becoming
1	beef
1	behind
1	beirut
1	belga
1	belief
1	belknap
1	bell
1	belong
1	belzberg
1	beneficial
1	berkeley
1	berkely
1	bernardino
1	bernhard
1	bert
1	beth
1	bethmann
1	bets
1	beverages
1	bilateral
1	bild
1	billions
1	biotechnology
1	bir
1	blames
1	blaming
1	blanche
1	bln
1	block
1	blocked
1	blocks
1	blown
1	bodies
1	boil
1	boksburg
1	bolder
1	boliden's
1	bombarded
1	bombers
1	bonus
1	boom
1	boosted
1	borrower
1	bottle
1	bottlers
1	bottles
1	bound
1	bpcc
1	bpcl.l
1	br
1	branches
1	brands
1	brandy
1	branko
1	braun
1	brazilizan
1	breach
1	break-bulk
1	breaking
1	breakthrough
1	breathing
1	brewing
1	briefed
1	briefly
1	brierley
1	brion
1	bristol
1	broad
1	broadly
1	brody
1	broke
1	brokerage
1	brought
1	brss.o
1	bryw.we
1	budget-saving
1	buenos
1	bug
1	builders
1	builds
1	buiness
1	bulk
1	bull
1	bullet
1	burden
1	burdens
1	burgdorff
1	bush
1	busiest
1	busiet
1	butane
1	buy-out
1	buy-outs
1	buyback
1	buyer
1	buyt
1	by-laws
1	cal
1	calculate
1	calculated
1	calculating
1	calculations
1	calendar
1	calif
1	callable
1	calling
1	calona
1	candidate
1	capability
1	capsules
1	carbonated
1	carcasses
1	caretaker
1	carmakers
1	carried
1	carrier
1	carriers
1	carroll
1	carsons
1	carte
1	cartridges
1	cast
1	casualties
1	catastrophe
1	catchment
1	category
1	catell
1	cattle
1	causes
1	caution
1	cautious
1	cautiously
1	cayman
1	cbs
1	cdc
1	cdu-led
1	cease
1	ceased
1	centerbank
1	centered
1	centre
1	cgp
1	chains
1	chaired
1	challenging
1	chamber
1	changer
1	changing
1	chanthong
1	chaotic
1	charging
1	chartering
1	chased
1	chattanooga
1	chca.we
1	cheap
1	cheaper
1	cheapest
1	checkoff
1	chesapeake
1	chh
1	china's
1	chinese-made
1	chips
1	choke
1	chow
1	chris
1	christmas
1	cie
1	cinemas
1	cited
1	civil
1	clara
1	clash
1	clashes
1	classifications
1	classified
1	clayton
1	cleans
1	clearance
1	cleared
1	clever
1	clients
1	clinical
1	closes
1	clot
1	clots
1	cloud
1	clustered
1	cnvx
1	co-managers
1	cochran
1	cocoa
1	codes
1	coercion
1	coercive
1	cogeneration
1	colin
1	collapsing
1	collections
1	colombia
1	colonel
1	colorants
1	columbian
1	columbus
1	comex
1	commence
1	commencement
1	commentator
1	commerical
1	commerzbank
1	commerzbank's
1	commitment
1	commitments
1	commons
1	commuter
1	compacted
1	compare
1	comparison
1	compensated
1	compensation
1	compensatory
1	competing
1	competitive
1	competitors
1	completion
1	composed
1	composition
1	comprise
1	comprises
1	comprising
1	compromise
1	compulsory
1	comput
1	computer-based
1	computerized
1	computing
1	concentrations
1	concessions
1	concrete
1	concurrent
1	concurrently
1	conditional
1	conducting
1	confederation
1	confer
1	confidence-building
1	confirm
1	confirming
1	confront
1	congressmen
1	conrad
1	consequence
1	consequences
1	consequent
1	conservatives
1	consideration
1	considers
1	consists
1	consolidate
1	consortium
1	constant
1	constructive
1	consultant
1	consultants
1	consulting
1	consumere
1	consuming
1	consummate
1	contacted
1	contacts
1	contain
1	contained
1	container
1	contaminants
1	contest
1	continuation
1	continuously
1	contorl
1	contractural
1	controls
1	controversial
1	convened
1	conversion
1	converts
1	convoys
1	cooked
1	cooking
1	cool
1	cooler
1	coolers
1	corazon
1	cordoned
1	core
1	corned
1	cornerstone
1	correction
1	correspond
1	corresponding
1	cos
1	costly
1	cotton
1	count
1	counter
1	counterparts
1	coup
1	coupled
1	couriers
1	covering
1	cracks
1	crash
1	created
1	crew
1	crucial
1	cruise
1	cuba
1	culprit
1	curbing
1	currency's
1	cust
1	custom
1	customs
1	cutbacks
1	cycle
1	cyprus
1	d'afrique
1	d-vt
1	d.c.
1	dallas
1	damaging
1	damascus
1	dampening
1	dangerous
1	daniel
1	dated
1	dates
1	deadlock
1	dealer
1	dealing
1	decade
1	decay
1	decentralised
1	deceptive
1	deciding
1	decisively
1	deck
1	declaration
1	declaring
1	decreases
1	decree
1	dedicated
1	deep
1	deepened
1	deeply
1	defective
1	defer
1	deflect
1	degree
1	delegation
1	deliver
1	deminex
1	denominations
1	denounced
1	dense
1	dental
1	deny
1	depend
1	dependence
1	depressed
1	describing
1	designing
1	designs
1	desired
1	desks
1	desperately
1	desserts
1	destroying
1	destruction
1	deter
1	deteriorate
1	deteriorated
1	deterred
1	deterrence
1	devastated
1	develoed
1	developer
1	develops
1	device
1	devoted
1	dfm
1	dhahab
1	di
1	diagnostic
1	dial-up
1	diamond-bathurst
1	dietitian
1	differed
1	dilutive
1	dime
1	dinars
1	dipped
1	dirative
1	direct
1	directed
1	dirty
1	disclose
1	discloses
1	discounted
1	discovery
1	discussion
1	dismissed
1	disorder
1	displace
1	display
1	displayed
1	displeasure
1	disposal
1	disrupt
1	disrupted
1	disruptions
1	dissolving
1	distilleries
1	distribution
1	distributor
1	distrition
1	disution
1	diversified
1	diversifying
1	diverted
1	divest
1	divested
1	divesting
1	divisions
1	dlrs/barrel
1	dls
1	doing
1	dominant
1	doorstep
1	dot
1	doubled
1	doubling
1	doubted
1	doubtful
1	douglas
1	downgraded
1	downtrend
1	dr.
1	draft
1	drafted
1	draught
1	draw
1	drawdown
1	drawings
1	drawn
1	dribble
1	dried
1	drill
1	drinks
1	driver
1	drives
1	dropping
1	drunkenness
1	durakon
1	duration
1	dutch
1	dynamics
1	eagle
1	ealry
1	earning
1	ease
1	eased
1	easily
1	easy
1	ebullient
1	echoed
1	eclipsed
1	economies
1	ecuador
1	edged
1	edging
1	edt/100
1	eduard
1	edward
1	eeproms
1	effectiviy
1	efficiencies
1	efficiently
1	eight-month
1	eight-month-old
1	eight-year
1	eighty
1	ekris
1	elapsed
1	electrical
1	electricite
1	electrion
1	elements
1	elias
1	elicited
1	eliminate
1	elimination
1	elizabethtown
1	elkes
1	elsewhere
1	elstree
1	em
1	embargo
1	embarked
1	emcke
1	emphasis
1	emphasized
1	emphasizing
1	employement
1	employing
1	enables
1	enabling
1	end-august
1	end-month
1	end-september
1	endorsing
1	enforcement
1	engaged
1	english
1	engulfed
1	enlarged
1	enormous
1	enquiries
1	enseco
1	entailed
1	enters
1	entertaiment
1	entirely
1	entitle
1	entitling
1	entity
1	enviromental
1	environmental
1	environmentalists
1	envisaged
1	envoy
1	epidemic
1	equatorial
1	equip
1	equitable
1	equw.we
1	ernesto
1	escalates
1	escalatory
1	escape
1	escorting
1	especially
1	establishing
1	estates
1	estimating
1	eta-100
1	euaring
1	eugene
1	eurobonds
1	eurodollar
1	euromarkets
1	evaluating
1	evans
1	eventual
1	ever
1	everybody
1	everything
1	evolution
1	ex-career
1	ex-dividend
1	ex-warrant
1	exact
1	exaggerated
1	examine
1	example
1	exceeds
1	exceptionally
1	exchange's
1	exchange-sponsored
1	exchanges
1	exclude100,100
1	excluding
1	execute
1	exempt
1	exercises
1	exeuctive
1	exhausted
1	exhaustion
1	existence
1	expand
1	expanding
1	expectational
1	expedited
1	expenditure
1	expenditures
1	expensive
1	expert
1	explained
1	exploit
1	exploited
1	explore
1	exploring
1	exporter
1	exporting
1	exposure
1	express
1	expressed
1	extendible
1	extension
1	extensive
1	extraordinarycredits
1	extreme
1	eyecare
1	f-100
1	f.a
1	face-saving
1	facilitate
1	facing
1	fail
1	failure
1	faith
1	falls
1	families
1	fan
1	farmer-held
1	fasb
1	fast-expanding
1	fattah
1	favorable
1	favorite
1	fbc
1	fca
1	fdic
1	fear
1	feared
1	fearless
1	feasible
1	federation
1	feed
1	feeding
1	feel
1	feeling
1	felt
1	fen
1	ferdinand
1	fermentation
1	fernandez
1	fertilizer
1	few
1	fifth
1	fight
1	figuerras
1	fijian
1	filings
1	finalise
1	financial-services
1	financier
1	finish
1	finishing
1	finland
1	finnish
1	fission
1	five-day
1	five-for-four
1	five-inch
1	five-week
1	fivefold
1	flamson
1	flare-up
1	flash
1	flashtalk
1	flatly
1	flavour
1	fleet
1	fletcher
1	flexibility
1	flight
1	floats
1	flocked
1	flood
1	flooded
1	floor
1	fltc.we
1	fluctuations
1	fluke
1	fluorognost
1	flurry
1	flying
1	fo
1	focusing
1	fomerly
1	foodgrains
1	footwear
1	forecasts
1	foreigners
1	foresaw
1	foreshadow
1	forest
1	forget
1	formally
1	formation
1	formatter
1	formica
1	formula
1	forthcoming
1	fortnightly
1	foster
1	foulke
1	found
1	foundation
1	founded
1	foundry
1	four-wheel-drive
1	four-year
1	fragile
1	franchises
1	francois
1	frankfurter
1	fraying
1	fred
1	frederick
1	free
1	free-fall
1	freight
1	french-based
1	frequent
1	friedrich
1	frigates
1	fronter
1	frozen
1	ft-se
1	fuelled
1	fuji
1	fuju
1	fulfilling
1	full-blown
1	full-fledged
1	full-service
1	fully-paid
1	fully-taxable
1	function
1	fundamentals
1	fw
1	fx/c
1	fx/eispack
1	fx/linpack
1	fx/series
1	g
1	g.d.
1	ga.
1	gained
1	gallery
1	gama
1	gamas
1	gap
1	garphics
1	gate
1	gates
1	gathers
1	gauge
1	geac
1	gear
1	gene
1	general-purpose
1	generate
1	generated
1	generating
1	generation
1	genetic
1	geneva
1	genevar
1	genossenschaftliche
1	georgia
1	gerd
1	germany's
1	gertler
1	gets
1	getting
1	gholamreza
1	giancarlo
1	gigabytes
1	gilbey
1	gim.v
1	giuliani
1	gld
1	glowing
1	gmhl.l
1	gnsp.l
1	go-ahead
1	goes
1	goldman
1	goran
1	gorman
1	gostev
1	gottschalks
1	goverment
1	government's
1	governments
1	governor
1	grab
1	graco
1	gradually
1	grain-producing
1	grand
1	granting
1	gravel
1	great
1	greater
1	greek
1	grind
1	grisanti
1	grocery
1	grothgar
1	grounds
1	group's
1	groupings
1	growers
1	grown
1	guage
1	guernsey-based
1	guesstimated
1	guesstimating
1	guevara
1	guide
1	guidelines
1	guiding
1	guilford
1	gullfaks
1	gunboats
1	gustev
1	half-hour
1	half-point
1	half-year
1	halted
1	halved
1	hammer
1	hampered
1	hann
1	hanover
1	hans
1	happen
1	happened
1	harbinger
1	harder
1	hareatened
1	harlan
1	harman
1	hart-scott-rodino
1	harvested
1	hassan
1	hasten
1	haul
1	hawaii
1	hayes
1	headaches
1	healthvest
1	heard
1	heart
1	hebel
1	hellmuth
1	hemophilia
1	hemophiliacs
1	herald
1	herbert
1	hereditary
1	hernan
1	hernandez
1	heublin
1	high-cost
1	high-level
1	high-performance
1	high-return
1	higher-cost
1	highly
1	hills
1	hired
1	hirozumi
1	hitselberger
1	hoel
1	holiday
1	holidays
1	holy
1	home-brew
1	honoured
1	hopes
1	hoping
1	horrific
1	hospital
1	hospitals
1	hosted
1	hotel
1	hotels
1	household
1	howe
1	hpc
1	hurricane
1	hurting
1	hussmann
1	hydro
1	hygiene
1	hyun.se
1	i-style
1	ibj
1	ideas
1	idemnification
1	ideologically
1	iea
1	ill
1	illicit
1	immediate
1	imnet
1	impacts
1	impaired
1	impasse
1	impatience
1	impediment
1	implementation
1	implemented
1	implements
1	implicate
1	implications
1	implicitly
1	importers
1	impose
1	impounding
1	impressed
1	impression
1	inability
1	inaccurate
1	inadequate
1	incentive
1	inception
1	inclusion
1	inconsistent
1	incorrates
1	incurred
1	indeed
1	indepndent
1	indiana
1	indicators
1	individuals
1	indonesian
1	induce
1	industrialised
1	industrieholding
1	industrielle
1	industrier
1	infantry
1	inflation-indexed
1	influence
1	infotron
1	infringed
1	infringing
1	ing
1	inhibit
1	inhibitor
1	injectable
1	injected
1	injecting
1	innspruck
1	inro's
1	inside
1	insisted
1	inspectors
1	inspiron
1	install
1	installations
1	instant
1	instil
1	institutions
1	instruction-set
1	insufficient
1	insurer
1	intact
1	intc.100
1	integrating
1	intel
1	intensify
1	intention
1	intentions
1	inter-bank
1	interacts
1	interamerican
1	interest-earning
1	interesting
1	interface
1	interfaces
1	interfere
1	interior
1	internal
1	interpart
1	intertwined
1	intervals
1	intervene
1	interviews
1	intouch
1	introduces
1	introducing
1	invading
1	inventories
1	inventory
1	investigate
1	investment-grade
1	involves
1	iran's
1	iran/iraq
1	iron
1	irrespective
1	island
1	islands
1	ismail
1	isnlikely
1	isotope
1	israel
1	italian
1	item
1	iv
1	izvestia
1	jacket
1	jacking
1	jacqueline
1	jaime
1	jan-sept
1	january-september
1	japan/india-pakistan-gulf/japan
1	javier
1	jeffrey
1	jet
1	jim
1	johannesburg
1	johns
1	joining
1	joint-venture
1	jolfa
1	jose
1	joseph
1	journal
1	jr
1	jr.
1	judgment
1	juen
1	juergen
1	junior
1	justify
1	k.
1	kamal
1	kang
1	kangyo
1	kansas
1	karl
1	karolinska
1	kaufman
1	kennametal
1	kenneth
1	kharrazi
1	kidd
1	kiichi
1	killlington
1	kilos
1	kilowatts
1	kind
1	kingman
1	kirk
1	kit
1	kjell
1	knew
1	knocked
1	knowhow
1	koether
1	kohl
1	korean
1	kurt
1	kuwaitis
1	kvaerner
1	kvio.ol
1	l.
1	l.p
1	l.p.
1	labeled
1	lacked
1	lakwena
1	landed
1	lange
1	languages
1	lapsed
1	laserwriters
1	last-ditch
1	lasting
1	lately
1	latz
1	launchers
1	lavan
1	law
1	laying
1	layoffs
1	lca
1	ldc
1	leaner
1	lease
1	leasing
1	leather
1	leaving
1	lebanese
1	left-of-centre
1	leftwich
1	leg
1	legislation
1	len
1	lend
1	leo
1	lester
1	letters
1	levelled
1	levies
1	liability
1	liberian
1	liberian-flagged
1	libraries
1	library
1	licensing
1	lift
1	lifted
1	lifting
1	liftings
1	like-for-like
1	linguistic
1	link
1	linotype
1	liquefied
1	liquers
1	liquidator
1	liquors
1	listen
1	listing
1	listings
1	lists
1	lit
1	lloyds
1	ln
1	lntl.o
1	loaded
1	loading
1	lobby
1	locally
1	logic
1	logicon
1	loin
1	london-based
1	long-established
1	longest
1	looking
1	looks
1	loosen
1	lorries
1	losers
1	losing
1	losxs
1	lot
1	lots
1	low-end
1	lower-priced
1	lows
1	lp.
1	lr
1	ltd.
1	lufthansa
1	luis
1	lukewarm
1	lulled
1	luxembourg-based
1	lynch
1	m.
1	machine-builing
1	macintosh
1	macro-economic
1	madison
1	magnetic
1	mahd
1	mailing
1	maintained
1	malaysian
1	manage
1	manages
1	mandate
1	manfred
1	manner
1	manning
1	manufactured
1	marched
1	margin
1	marginal
1	market's
1	marketed
1	martens's
1	mass
1	mastercard
1	mastercard-affiliated
1	matanzas
1	matches
1	matching
1	mathematical
1	matters
1	mature
1	maturities
1	max
1	maximum
1	may-sell
1	mci
1	md-100
1	meaning
1	means
1	meant
1	meantime
1	measure
1	mediate
1	medium-term
1	meeeting
1	megahertz
1	megawatts
1	memorandum
1	memory
1	men
1	mercantile
1	merchandise
1	merchant
1	mercury
1	merely
1	merits
1	merrill
1	message
1	metal
1	method
1	metro
1	metropolitan
1	mgfl.l
1	mich.
1	michigan
1	microorganisms
1	micropocessor
1	mid-100
1	mid-campaign
1	midas
1	midday
1	mideast
1	midstate
1	migraine
1	milan
1	mile
1	milk
1	millard
1	milledgeville
1	milliseconds
1	miltary
1	mim
1	mima.s
1	minds
1	mineralization
1	minerals
1	miners
1	mini
1	minimise
1	minimizes
1	minisupercomputer
1	mir-hossein
1	missapropriated
1	missiles
1	missions
1	mistake
1	mitsubishi
1	mix
1	modern
1	modernise
1	modernization
1	modest
1	modified
1	modify
1	moisture
1	mold
1	molding
1	mombasa
1	monitoring
1	mons
1	month-old
1	mood
1	moonshine
1	moral
1	morger
1	moroccan
1	morocco
1	motion
1	mouinted
1	mountains
1	mounting
1	mousavi
1	mouth
1	moved
1	movements
1	movie-theaters
1	mr.
1	ms-dos
1	multi-currency
1	multi-user
1	multifood
1	multiproduct
1	municipal
1	municipalities
1	muscle
1	muscles
1	nairobi
1	narrowed
1	nasd
1	natalie
1	nation's
1	naturally
1	nature
1	navy's
1	near-supercomputer
1	near-term
1	nearby
1	nearer
1	necessarily
1	negative
1	negotiaitons
1	negotiator
1	neighbouring
1	neka
1	neogtiating
1	neoy.he
1	nervously
1	newsletter
1	newspapers
1	newt
1	nhy.ol
1	nicaraguan
1	nick
1	nilsson
1	nine-recurring
1	nine-year
1	noc
1	nominal
1	non-
1	non-accrual
1	non-agricultural
1	non-ferrous
1	non-fuel
1	non-impact
1	non-iraqi
1	non-negotiated
1	non-operating
1	non-performing
1	non-public
1	non-real
1	non-refundable
1	non-too-subtle
1	nonrecurring
1	nontechnological
1	nonutility
1	norcem
1	nordic
1	nork.ol
1	north-west
1	northerner
1	northrops'
1	northwest
1	northwestern
1	nosediving
1	notably
1	notice
1	nowhere
1	nowshahr
1	nsht.t
1	nuisance
1	null
1	nutrient
1	nynex
1	obey
1	objectives
1	occasion
1	occurence
1	occurs
1	octotber
1	odd
1	oesterreichische
1	offices
1	officially
1	offier
1	often
1	oil-drilling
1	oilfileds
1	oilseeds
1	ok
1	okesman
1	olivetti
1	one-day
1	one-for-five
1	one-for-one
1	one-megabit
1	onto
1	openly
1	opinion
1	oppenheimer-palmieri
1	opportunity
1	opposing
1	oprah
1	optimism
1	optimistic
1	orchestrated
1	ordonez
1	organization
1	organized
1	oriental
1	originations
1	orinoco
1	ortwin
1	oslo
1	ostracism
1	ot
1	othe100r
1	other's
1	otto
1	out-of-state
1	outbreak
1	outcry
1	outflow
1	outflows
1	outlets
1	outline
1	outlines
1	outpaced
1	outpacing
1	outstding
1	overly
1	overshadowed
1	overtures
1	oy
1	pa.
1	pack
1	packaging
1	packet
1	packing
1	pafific
1	paid-in
1	pain
1	painewebber
1	pais
1	palm
1	panel's
1	panicked
1	papers
1	pare
1	paretti
1	parity
1	particular
1	partly
1	partner
1	parts
1	pass
1	passes
1	passive
1	patch
1	patching
1	paterno
1	path
1	pathmark
1	patrick
1	pattamapong
1	paul
1	pave
1	payables
1	payed
1	pc-to-pc
1	peace-keeping
1	peacetime
1	pease
1	peer
1	penalties
1	peninsula
1	pennsylvania
1	pepsi-cola
1	performs
1	perhaps
1	period-end
1	periodically
1	perioods
1	perkin-elmer
1	permian
1	permits
1	permitted
1	persistent
1	persisting
1	personally
1	perspective
1	persuade
1	pesetas
1	pet
1	phases
1	phelan
1	philip
1	phillips
1	phone
1	phones
1	physical
